mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8295705795288086,0.04788313436128174,0.04365830421447754,0.0025903747022204605,0.1,3,100,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'n_jobs': -1}",0.9714736842105263,0.9729473684210527,0.9719473684210527,0.9728421052631578,0.9701052631578947,0.9718631578947367,0.0010375765499243635,8
1.5334657192230225,0.03679311429450846,0.07272086143493653,0.0037123355102870476,0.1,3,200,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'n_jobs': -1}",0.9715263157894737,0.9729473684210527,0.9718947368421053,0.9730526315789474,0.9702105263157895,0.9719263157894737,0.0010407753342575358,6
2.3142162322998048,0.031510338359618736,0.09790501594543458,0.005440792294192742,0.1,3,300,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'n_jobs': -1}",0.971421052631579,0.9725263157894737,0.9718947368421053,0.9732105263157895,0.97,0.9718105263157895,0.00108711924591909,21
0.5943500995635986,0.031098245765159994,0.044697904586791994,0.0050585670150922624,0.1,5,50,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'n_jobs': -1}",0.971421052631579,0.9727368421052631,0.9720526315789474,0.9729473684210527,0.9699473684210527,0.971821052631579,0.001079961012941514,19
0.907813310623169,0.028147910715219656,0.0587738037109375,0.0018874261638138687,0.1,5,100,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'n_jobs': -1}",0.9715789473684211,0.9729473684210527,0.9721578947368421,0.9731578947368421,0.9702105263157895,0.9720105263157895,0.001062271647287808,2
1.9742099285125732,0.12420115341838223,0.1578044891357422,0.027465741810173194,0.1,5,200,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'n_jobs': -1}",0.9715263157894737,0.9724736842105263,0.9718421052631578,0.9733684210526315,0.9701578947368421,0.9718736842105263,0.0010639392647152092,7
2.9791251182556153,0.07937727099295053,0.24540839195251465,0.029164714164957337,0.1,5,300,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'n_jobs': -1}",0.9709473684210527,0.972421052631579,0.9717894736842105,0.9731578947368421,0.9691052631578947,0.9714842105263157,0.0013942501633514646,27
0.682561731338501,0.032207023444448445,0.05084142684936523,0.0030174569767002493,0.1,7,50,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'n_jobs': -1}",0.9715789473684211,0.9727368421052631,0.9720526315789474,0.9729473684210527,0.9703684210526315,0.9719368421052632,0.000923320516193206,4
1.2570170879364013,0.1002684790212879,0.10939865112304688,0.02119642903425561,0.1,7,100,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'n_jobs': -1}",0.9712105263157895,0.9726315789473684,0.9718421052631578,0.9730526315789474,0.9700526315789474,0.9717578947368422,0.0010634184151883733,24
2.6655843257904053,0.32236017438501374,0.25674901008605955,0.02458076327430973,0.1,7,200,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'n_jobs': -1}",0.9703684210526315,0.9725263157894737,0.9716842105263158,0.973,0.9697368421052631,0.9714631578947369,0.0012425512134337032,28
4.021048450469971,0.32727163707883017,0.5377620697021485,0.07442591710894107,0.1,7,300,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'n_jobs': -1}",0.9702631578947368,0.9718947368421053,0.9711052631578947,0.972421052631579,0.9690526315789474,0.9709473684210526,0.0011960229571907964,31
0.8650336742401123,0.11145325245467831,0.05898747444152832,0.008264484425128234,0.1,9,50,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50, 'n_jobs': -1}",0.9714736842105263,0.9727894736842105,0.9722631578947368,0.9735789473684211,0.9702631578947368,0.9720736842105262,0.0011359645735961252,1
1.3765461921691895,0.22910077480081972,0.1002835750579834,0.007817073764975518,0.1,9,100,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'n_jobs': -1}",0.9708947368421053,0.9725263157894737,0.972,0.9730526315789474,0.9703684210526315,0.9717684210526315,0.0010000554001274777,23
3.332119417190552,0.11171387512802138,0.4755659580230713,0.06580380183028106,0.1,9,200,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'n_jobs': -1}",0.9703684210526315,0.971421052631579,0.9710526315789474,0.973,0.9695263157894737,0.9710736842105263,0.0011596159455932956,30
4.770186710357666,0.11849967058937776,0.6479099750518799,0.04550346280740358,0.1,9,300,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1}",0.969842105263158,0.9707368421052631,0.9701578947368421,0.9712105263157895,0.969421052631579,0.9702736842105262,0.0006354268746436431,35
0.5728153228759766,0.034786619038886336,0.04736332893371582,0.019289583809553097,0.5,3,50,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'n_jobs': -1}",0.9713157894736842,0.9723684210526315,0.9720526315789474,0.9731052631578947,0.9700526315789474,0.971778947368421,0.0010369356089283777,22
0.9266987800598144,0.055329143122235885,0.044230318069458006,0.00410082770659524,0.5,3,100,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'n_jobs': -1}",0.971,0.9723684210526315,0.9717894736842105,0.9727894736842105,0.9701052631578947,0.9716105263157895,0.0009627983222972047,25
1.7885441303253173,0.10270736084043927,0.07898473739624023,0.010322572134506679,0.5,3,200,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'n_jobs': -1}",0.9701578947368421,0.972,0.9711578947368421,0.9731052631578947,0.9695263157894737,0.9711894736842105,0.0012773761195092393,29
2.382093811035156,0.09656877359511376,0.10617604255676269,0.009212812914764402,0.5,3,300,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 300, 'n_jobs': -1}",0.97,0.971421052631579,0.9711578947368421,0.9727368421052631,0.9693684210526315,0.9709368421052631,0.001171404441536303,32
0.6094580173492432,0.07852352708044298,0.04516510963439942,0.004449808102798071,0.5,5,50,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'n_jobs': -1}",0.9710526315789474,0.972421052631579,0.9717368421052631,0.9728947368421053,0.9697894736842105,0.9715789473684211,0.001090375929480295,26
0.941331434249878,0.07487756175189855,0.08990702629089356,0.011874143511523653,0.5,5,100,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'n_jobs': -1}",0.9699473684210527,0.9714736842105263,0.9709473684210527,0.9718947368421053,0.9691578947368421,0.9706842105263158,0.001003042463121805,33
2.397877025604248,0.07994963338413019,0.15601205825805664,0.005452502373791396,0.5,5,200,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'n_jobs': -1}",0.969,0.9693157894736842,0.9691052631578947,0.9716842105263158,0.9671578947368421,0.9692526315789474,0.001441528889813256,36
3.6722641468048094,0.043092676539138126,0.26267356872558595,0.02121773559005686,0.5,5,300,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 300, 'n_jobs': -1}",0.9675789473684211,0.9679473684210527,0.9673157894736842,0.9696842105263158,0.9661052631578947,0.9677263157894738,0.0011576076199049904,39
0.9484561443328857,0.029172210208118207,0.06255869865417481,0.007779545310925031,0.5,7,50,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 50, 'n_jobs': -1}",0.9686315789473684,0.9705789473684211,0.9712105263157895,0.9721578947368421,0.968842105263158,0.9702842105263159,0.0013613582918879134,34
1.7827909469604493,0.08440228222446661,0.1335202693939209,0.011543955631904995,0.5,7,100,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100, 'n_jobs': -1}",0.9675263157894737,0.9696842105263158,0.9692631578947368,0.9703684210526315,0.9663684210526315,0.968642105263158,0.0014742104323643848,38
3.3638255119323732,0.17709240117257025,0.4148390293121338,0.03857851637477224,0.5,7,200,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 200, 'n_jobs': -1}",0.9662631578947368,0.9676315789473684,0.9673684210526315,0.9676315789473684,0.9641052631578947,0.9665999999999999,0.0013458050140098656,41
4.796601152420044,0.19046867374870913,0.579617977142334,0.034446387997648986,0.5,7,300,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 300, 'n_jobs': -1}",0.9655263157894737,0.9670526315789474,0.9656315789473684,0.9669473684210527,0.9630526315789474,0.9656421052631579,0.001443065373824141,42
1.1662523746490479,0.07205411035690447,0.08056941032409667,0.012923811787032372,0.5,9,50,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'n_jobs': -1}",0.9686315789473684,0.97,0.9692631578947368,0.9700526315789474,0.9672631578947368,0.9690421052631578,0.001031578947368427,37
2.099323606491089,0.0946009471570156,0.24264392852783204,0.11027506829920866,0.5,9,100,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'n_jobs': -1}",0.966421052631579,0.9672631578947368,0.9667368421052631,0.9681052631578947,0.9655263157894737,0.9668105263157895,0.0008587822338682447,40
3.5749309062957764,0.15739001703798114,0.22253613471984862,0.03220366608789997,0.5,9,200,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 200, 'n_jobs': -1}",0.965421052631579,0.9654736842105263,0.9655263157894737,0.967,0.9627894736842105,0.9652421052631579,0.0013617651897933566,43
3.2331177234649657,0.3784803605360041,0.18700027465820312,0.013677923506059243,0.5,9,300,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1}",0.964842105263158,0.9646842105263158,0.9641052631578947,0.9657894736842105,0.9617368421052631,0.9642315789473684,0.0013597294826280869,44
