mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.078149127960205,0.23386850057477965,0.020015430450439454,0.003548549837433501,friedman_mse,0.01,exponential,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 50}",0.9149473684210526,0.9149473684210526,0.9149473684210526,0.9148947368421053,0.9148947368421053,0.9149263157894737,2.5784102555580936e-05,31
11.74582552909851,0.1349611943408825,0.02780261039733887,0.0011641629137818,friedman_mse,0.01,exponential,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 100}",0.9149473684210526,0.9149473684210526,0.9149473684210526,0.9148947368421053,0.9148947368421053,0.9149263157894737,2.5784102555580936e-05,31
23.598716259002686,0.4222549723634966,0.04694375991821289,0.0024108930507375694,friedman_mse,0.01,exponential,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 200}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,9
6.127295398712159,0.238618191256972,0.01905827522277832,0.0011202352660835617,friedman_mse,0.01,log_loss,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'log_loss', 'n_estimators': 50}",0.9149473684210526,0.9149473684210526,0.9149473684210526,0.9148947368421053,0.9148947368421053,0.9149263157894737,2.5784102555580936e-05,31
12.037581968307496,0.11375245796498787,0.02904376983642578,0.00173310347303802,friedman_mse,0.01,log_loss,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'log_loss', 'n_estimators': 100}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,9
23.234100437164308,0.45876354869930625,0.045685100555419925,0.0032367666728625503,friedman_mse,0.01,log_loss,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'log_loss', 'n_estimators': 200}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,9
6.3204327583312985,0.1102338392153948,0.020143461227416993,0.0007952366327248602,friedman_mse,0.1,exponential,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,9
12.845337915420533,0.2956183536924322,0.03240199089050293,0.0016032067961853059,friedman_mse,0.1,exponential,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}",0.971421052631579,0.9729473684210527,0.9721052631578947,0.9727368421052631,0.9701578947368421,0.9718736842105263,0.0010099779213735547,5
24.36652617454529,0.4931235794925888,0.06343779563903809,0.0059861276647602355,friedman_mse,0.1,exponential,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200}",0.9716842105263158,0.9727894736842105,0.9717368421052631,0.9730526315789474,0.9702105263157895,0.9718947368421054,0.0010046981051780965,1
6.136877536773682,0.19069194804140294,0.019243955612182617,0.0009233172135338504,friedman_mse,0.1,log_loss,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'log_loss', 'n_estimators': 50}",0.9715263157894737,0.9727368421052631,0.9720526315789474,0.9728947368421053,0.97,0.9718421052631578,0.0010436458575111978,7
12.532463121414185,0.439497105779271,0.03775186538696289,0.0035999472506922127,friedman_mse,0.1,log_loss,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'log_loss', 'n_estimators': 100}",0.9715263157894737,0.9725789473684211,0.9723157894736842,0.9731578947368421,0.9698947368421053,0.9718947368421051,0.0011293122953319158,3
25.133509492874147,0.7279532410756394,0.05915231704711914,0.0018469014517242671,friedman_mse,0.1,log_loss,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'log_loss', 'n_estimators': 200}",0.9713684210526315,0.9726315789473684,0.9718421052631578,0.9728947368421053,0.9699473684210527,0.9717368421052631,0.0010478840307153365,17
6.539895057678223,0.2717273414520045,0.02487497329711914,0.0029696059999846985,friedman_mse,1.0,exponential,50,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 50}",0.9709473684210527,0.972421052631579,0.9711578947368421,0.9724736842105263,0.9691578947368421,0.9712315789473684,0.0012119442496525596,19
12.789982080459595,0.19190531390972554,0.032289648056030275,0.0012193282550681723,friedman_mse,1.0,exponential,100,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 100}",0.9700526315789474,0.9713684210526315,0.969842105263158,0.9715789473684211,0.9684736842105263,0.9702631578947368,0.001129312295331919,23
25.207389545440673,0.4268149532718228,0.05418663024902344,0.0011871832012806378,friedman_mse,1.0,exponential,200,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 200}",0.9693684210526315,0.9699473684210527,0.968842105263158,0.9708421052631578,0.9673157894736842,0.9692631578947368,0.0011782892900172991,27
