mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.443687105178833,0.043777725972207526,0.010205268859863281,0.0015111138745218598,friedman_mse,0.01,exponential,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 50}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,7
2.812166452407837,0.05449450591071771,0.01632218360900879,0.00338620184964366,friedman_mse,0.01,exponential,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 100}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,7
5.749034357070923,0.10668163110573457,0.025673484802246092,0.0005671922896712052,friedman_mse,0.01,exponential,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 200}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,7
1.4352840900421142,0.022420955462929444,0.009011602401733399,0.000630411285736675,friedman_mse,0.01,log_loss,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'log_loss', 'n_estimators': 50}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,7
2.9204593181610106,0.05025873597364149,0.01423940658569336,0.0007622980550946805,friedman_mse,0.01,log_loss,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'log_loss', 'n_estimators': 100}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,7
5.927721309661865,0.08574913573211008,0.02502017021179199,0.0019017484969239065,friedman_mse,0.01,log_loss,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'log_loss', 'n_estimators': 200}",0.929287598944591,0.9295421559572503,0.9296740994854202,0.9292782689009104,0.9291463253727404,0.9293856897321826,0.0001929342890842604,7
1.4642004489898681,0.03574689053307463,0.010611963272094727,0.000986126732396962,friedman_mse,0.1,exponential,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50}",0.9296833773087071,0.9294102124290804,0.9290143818445705,0.9296740994854202,0.9294102124290804,0.9294384566993716,0.00024370005645348153,3
2.923620843887329,0.1133736680804707,0.014821147918701172,0.001727759230727732,friedman_mse,0.1,exponential,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}",0.9287598944591029,0.9300699300699301,0.9294102124290804,0.9302018735981,0.9294102124290804,0.9295704245970586,0.0005208701451256054,1
5.877445936203003,0.22939974980140912,0.02279977798461914,0.0018316782098342374,friedman_mse,0.1,exponential,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200}",0.9286279683377309,0.9302018735981,0.9290143818445705,0.9295421559572503,0.9296740994854202,0.9294120958446144,0.0005444892677505158,5
1.6342083930969238,0.11703068415358432,0.009302806854248048,0.0004017269263822724,friedman_mse,0.1,log_loss,50,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'log_loss', 'n_estimators': 50}",0.9284960422163588,0.9295421559572503,0.9298060430135902,0.9299379865417601,0.9287504947882307,0.929306544503438,0.0005778989201780528,19
3.085580062866211,0.15489192744145994,0.013705635070800781,0.0007469079680141659,friedman_mse,0.1,log_loss,100,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'log_loss', 'n_estimators': 100}",0.9275725593667546,0.9295421559572503,0.9299379865417601,0.9304657606544399,0.9286185512600607,0.9292274027560531,0.0010243764899632826,21
6.623180198669433,0.1369794704180747,0.025131988525390624,0.0007514204342518169,friedman_mse,0.1,log_loss,200,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'log_loss', 'n_estimators': 200}",0.9277044854881267,0.9284866077318907,0.9286185512600607,0.9292782689009104,0.9283546642037208,0.928488515516942,0.0005046271102025542,23
1.6929604053497314,0.08475480722480978,0.010797882080078125,0.0015978101642217786,friedman_mse,1.0,exponential,50,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 50}",0.9270448548812665,0.9274310595065312,0.9262435677530018,0.9279588336192109,0.9272991159783612,0.9271954863476743,0.0005617422398303402,25
3.3829570770263673,0.09476036428436112,0.014606714248657227,0.00037220605582581,friedman_mse,1.0,exponential,100,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 100}",0.924934036939314,0.9234727536614329,0.9213616572107138,0.9267713418656814,0.9241324713022826,0.924134452195885,0.0017730631007851618,31
6.652478790283203,0.10740910598803817,0.025516843795776366,0.003198881459495498,friedman_mse,1.0,exponential,200,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 200}",0.920976253298153,0.9189866737036548,0.9205699960416942,0.9225491489642433,0.920833883098034,0.9207831910211558,0.0011341407988041037,35
