mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_iter,param_max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3886453628540039,0.010407669287998914,0.04152636528015137,0.0049362460358389594,0.0,0.01,50,15,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 50, 'max_leaf_nodes': 15}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,18
0.5419079780578613,0.04801286759416038,0.04657602310180664,0.0009949927906109622,0.0,0.01,50,31,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 50, 'max_leaf_nodes': 31}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,18
0.6884037017822265,0.04718865976050301,0.053577613830566403,0.002661653973155915,0.0,0.01,50,63,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 50, 'max_leaf_nodes': 63}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,18
0.7521885395050049,0.034194734474018794,0.07822527885437011,0.004698724629028064,0.0,0.01,100,15,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 15}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,18
0.9562034130096435,0.026891906884955807,0.09391508102416993,0.004097133646315567,0.0,0.01,100,31,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 31}",0.929287598944591,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293856897321826,4.904539379575468e-05,18
1.302542781829834,0.023139937662990273,0.10414004325866699,0.006200597881665507,0.0,0.01,100,63,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 100, 'max_leaf_nodes': 63}",0.929155672823219,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9294102124290804,0.9293593045079082,0.00010181584234456587,35
1.4547740936279296,0.022391984256474748,0.15359058380126953,0.0030820865922942193,0.0,0.01,200,15,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 15}",0.929287598944591,0.9295421559572503,0.9292782689009104,0.9295421559572503,0.9291463253727404,0.9293593010265484,0.00015744070275590966,38
1.801797342300415,0.023798600246445426,0.1763521671295166,0.007734934433799057,0.0,0.01,200,31,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 31}",0.929287598944591,0.9295421559572503,0.9299379865417601,0.9298060430135902,0.9292782689009104,0.9295704106716205,0.0002671187888989346,8
2.4373099327087404,0.04079356119564701,0.19526357650756837,0.010394935696305363,0.0,0.01,200,63,"{'l2_regularization': 0, 'learning_rate': 0.01, 'max_iter': 200, 'max_leaf_nodes': 63}",0.929419525065963,0.9292782689009104,0.9302018735981,0.9300699300699301,0.9291463253727404,0.9296231846015287,0.0004294883559144087,6
0.38565731048583984,0.010868261448989279,0.04179935455322266,0.0026246562664291834,0.0,0.1,50,15,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 50, 'max_leaf_nodes': 15}",0.929419525065963,0.9284866077318907,0.93033381712627,0.93033381712627,0.9295421559572503,0.9296231846015288,0.0006855431421371946,5
0.48265786170959474,0.016026703721544494,0.04705972671508789,0.001742796078040568,0.0,0.1,50,31,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 50, 'max_leaf_nodes': 31}",0.9286279683377309,0.9282227206755509,0.93033381712627,0.9305977041826099,0.9286185512600607,0.9292801523164445,0.0009825857750407668,41
0.6009848594665528,0.04991901199551379,0.05506086349487305,0.007728050931367631,0.0,0.1,50,63,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 50, 'max_leaf_nodes': 63}",0.9283641160949868,0.9283546642037208,0.9298060430135902,0.9299379865417601,0.9276949465628711,0.9288315512833858,0.0008844908530913947,49
0.5448003768920898,0.06841398119328589,0.054570245742797854,0.0067673507899508175,0.0,0.1,100,15,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 15}",0.929023746701847,0.9283546642037208,0.9300699300699301,0.9300699300699301,0.9291463253727404,0.9293329192836337,0.0006593569249687129,39
0.5717680931091309,0.043157662149473114,0.05692448616027832,0.003849393087369363,0.0,0.1,100,31,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 31}",0.9281002638522428,0.9283546642037208,0.9295421559572503,0.9308615912389497,0.9282227206755509,0.929016279185543,0.0010571921809456515,47
0.6659088134765625,0.11012330179771378,0.06180338859558106,0.009677519913252941,0.0,0.1,100,63,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 100, 'max_leaf_nodes': 63}",0.9279683377308707,0.9283546642037208,0.9298060430135902,0.9300699300699301,0.9275630030347012,0.9287523956105627,0.0010033605166376693,53
0.5387322902679443,0.07098948576700474,0.05680398941040039,0.006108816462751758,0.0,0.1,200,15,"{'l2_regularization': 0, 'learning_rate': 0.1, 'max_iter': 200, 'max_leaf_nodes': 15}",0.929023746701847,0.9283546642037208,0.9300699300699301,0.9300699300699301,0.9291463253727404,0.9293329192836337,0.0006593569249687129,39
