mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6632016181945801,0.05935403015845249,0.0458005428314209,0.006651926694373058,0.1,3,100,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
1.2749888896942139,0.0387503444451496,0.06104574203491211,0.001886822815094812,0.1,3,200,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
1.8047122955322266,0.0842853330821112,0.086456298828125,0.013450224372204292,0.1,3,300,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
0.4288421630859375,0.03893024734297283,0.038325023651123044,0.00732272396971076,0.1,5,50,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
0.6416468143463134,0.03644521902758013,0.04800181388854981,0.001491816492009962,0.1,5,100,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
1.5521490097045898,0.017251766965965035,0.10879683494567871,0.009347933112427629,0.1,5,200,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9726315789473684,0.97,0.971778947368421,0.000992157614143003,24
2.555770254135132,0.13658955830456218,0.20029640197753906,0.04787325972357089,0.1,5,300,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'n_jobs': -1}",0.9714736842105263,0.9727368421052631,0.9719473684210527,0.9724736842105263,0.97,0.9717263157894737,0.0009667032820142186,29
0.5624579429626465,0.048485708756877,0.04050912857055664,0.005471471338064525,0.1,7,50,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
0.9828539848327636,0.06517043822387776,0.06312899589538574,0.003981341366782916,0.1,7,100,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
1.896448802947998,0.03324156909008565,0.20261077880859374,0.0323337822389802,0.1,7,200,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'n_jobs': -1}",0.9714736842105263,0.9727368421052631,0.9719473684210527,0.9727368421052631,0.97,0.971778947368421,0.0010120602393028982,24
2.9052678108215333,0.20533706068781904,0.42427840232849123,0.05649914445436906,0.1,7,300,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'n_jobs': -1}",0.9713157894736842,0.9726842105263158,0.9720526315789474,0.9723684210526315,0.9697368421052631,0.9716315789473684,0.0010505242063052487,31
0.6189098834991456,0.03825446147378793,0.04126653671264648,0.0018723708687105973,0.1,9,50,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
1.036428165435791,0.09834174693386577,0.0890955924987793,0.02845838970113144,0.1,9,100,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.9719473684210527,0.9728421052631578,0.97,0.9718105263157895,0.0010295361083215763,23
2.142366552352905,0.08450348992596307,0.3238992214202881,0.032874877902314525,0.1,9,200,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'n_jobs': -1}",0.9714736842105263,0.9725789473684211,0.9719473684210527,0.972,0.9695789473684211,0.9715157894736842,0.0010299665164124204,33
3.4762227535247803,0.06139027232596439,0.5357333660125733,0.02485013506740454,0.1,9,300,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1}",0.9712631578947368,0.972421052631579,0.9719473684210527,0.9718947368421053,0.9692631578947368,0.9713578947368422,0.0011102144735524514,35
0.3945737838745117,0.044442869434899265,0.029234027862548827,0.0018710319987323531,0.5,3,50,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.972,0.9728947368421053,0.97,0.9718315789473684,0.0010417330542095173,1
0.627211046218872,0.04674383041912444,0.03711977005004883,0.005620347074686348,0.5,3,100,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.9718421052631578,0.9726842105263158,0.97,0.9717578947368419,0.000996725942211865,26
1.4203365325927735,0.11870387973257668,0.06770896911621094,0.006174051234893164,0.5,3,200,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'n_jobs': -1}",0.971421052631579,0.9727894736842105,0.9719473684210527,0.9725263157894737,0.97,0.9717368421052631,0.0009891376809123076,27
1.9661770343780518,0.07789159773491432,0.08652315139770508,0.012215989517181596,0.5,3,300,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 300, 'n_jobs': -1}",0.971421052631579,0.9727368421052631,0.972,0.9724736842105263,0.9699473684210527,0.9717157894736843,0.0009911519921122509,30
0.4909834384918213,0.07246586905655295,0.03630504608154297,0.004770388428454409,0.5,5,50,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'n_jobs': -1}",0.9715263157894737,0.9727368421052631,0.9718421052631578,0.9727368421052631,0.969842105263158,0.9717368421052631,0.0010625845249090092,27
0.593239164352417,0.019182998098998268,0.05673694610595703,0.0032549445554067033,0.5,5,100,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'n_jobs': -1}",0.971421052631579,0.9727368421052631,0.9718421052631578,0.9720526315789474,0.9695789473684211,0.9715263157894738,0.0010625845249090178,32
1.7494304656982422,0.09598558673717487,0.1291179656982422,0.007050766276690555,0.5,5,200,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'n_jobs': -1}",0.9708421052631578,0.9716315789473684,0.9719473684210527,0.9716842105263158,0.9688947368421053,0.9710000000000001,0.0011154915193043464,36
3.2211776256561278,0.13443036366437533,0.2396942138671875,0.06065736457848481,0.5,5,300,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 300, 'n_jobs': -1}",0.9706315789473684,0.9713684210526315,0.9711578947368421,0.9715789473684211,0.9683157894736842,0.9706105263157895,0.001189799675869027,39
0.7326018333435058,0.035268127873273554,0.05116562843322754,0.0035752394736693993,0.5,7,50,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 50, 'n_jobs': -1}",0.9710526315789474,0.9722631578947368,0.9717894736842105,0.9724736842105263,0.9692631578947368,0.9713684210526317,0.0011602846150025523,34
1.4214684009552,0.11765430576787957,0.09826955795288086,0.010677487503094187,0.5,7,100,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100, 'n_jobs': -1}",0.9708947368421053,0.9716315789473684,0.9714736842105263,0.9713684210526315,0.9691052631578947,0.9708947368421053,0.0009278695103595424,37
2.5647870540618896,0.0703779436880251,0.3823564529418945,0.046680861797218844,0.5,7,200,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 200, 'n_jobs': -1}",0.9686842105263158,0.9700526315789474,0.9701052631578947,0.969842105263158,0.9671578947368421,0.9691684210526317,0.001130489071228115,41
3.744101619720459,0.06296592586211287,0.5686043262481689,0.03548261856390185,0.5,7,300,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 300, 'n_jobs': -1}",0.9681578947368421,0.9687368421052631,0.9676842105263158,0.9683157894736842,0.9657368421052631,0.9677263157894738,0.0010502077356831206,42
0.8053566932678222,0.0504268202836059,0.06243352890014649,0.0064549882633981644,0.5,9,50,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'n_jobs': -1}",0.9707894736842105,0.9720526315789474,0.9715263157894737,0.9715263157894737,0.9685789473684211,0.9708947368421053,0.001225762242358694,37
1.6378503322601319,0.09036517519867812,0.21977715492248534,0.06496192703316156,0.5,9,100,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'n_jobs': -1}",0.969,0.9695789473684211,0.9697894736842105,0.9704736842105263,0.9676315789473684,0.9692947368421052,0.0009558683018733896,40
2.6600453853607178,0.056322361974900065,0.191741418838501,0.019584359855858196,0.5,9,200,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 200, 'n_jobs': -1}",0.9673684210526315,0.9669473684210527,0.967421052631579,0.9672631578947368,0.9650526315789474,0.9668105263157895,0.0008941793929092663,43
2.2718337535858155,0.268368620224278,0.18343424797058105,0.013518562315797908,0.5,9,300,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1}",0.9655789473684211,0.9653157894736842,0.9647894736842105,0.9658947368421053,0.9637368421052631,0.9650631578947368,0.0007556985724546541,44
