mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.29013915061950685,0.025041220103379183,0.02499423027038574,0.00475343010918197,0.1,3,50,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'n_jobs': -1}",0.9370599680190352,0.9434921797513252,0.9506143760271961,0.9547768247266202,0.9286463727152197,0.9429179442478792,0.009361532932866071,36
0.45303983688354493,0.017892076137759526,0.033151865005493164,0.005110687790170264,0.1,3,100,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'n_jobs': -1}",0.9525661807687138,0.9592898405816099,0.9575659105020483,0.9612348467337999,0.944628498492754,0.9550570554157851,0.005955420819340261,31
0.889389944076538,0.023756083787114145,0.052573347091674806,0.007099381246598811,0.1,3,200,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'n_jobs': -1}",0.9598670170227115,0.9634966174296671,0.9635181111994189,0.9655993355491309,0.9529587535702271,0.961087966954231,0.004463955056723429,27
1.3409281253814698,0.058823101399300234,0.06709303855895996,0.005121065638798426,0.1,3,300,-1,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'n_jobs': -1}",0.9630027118687388,0.9660135003945061,0.9673713453039141,0.9683167313318641,0.9557017681281785,0.9640812114054403,0.0045579947727437675,24
0.2998342514038086,0.022027944698393427,0.02473912239074707,0.0021254991888651595,0.1,5,50,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'n_jobs': -1}",0.9528339512692214,0.9584865290800877,0.957357715965073,0.9589215311828807,0.9438847698893806,0.9542968994773287,0.005636691799411895,32
0.5409463882446289,0.02550686563597691,0.03996148109436035,0.0028396787412572587,0.1,5,100,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'n_jobs': -1}",0.960134787523219,0.9657457298939987,0.9630839798823048,0.9647133306717394,0.95069170058245,0.9608739057107425,0.005432934376876751,28
1.1493654727935791,0.05860390794721984,0.08174343109130859,0.007098756498405883,0.1,5,200,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'n_jobs': -1}",0.9646746478919688,0.9694586011811273,0.9685665647762345,0.9696785064337649,0.9580758042493124,0.9660908249064815,0.004395196859100704,21
1.656173086166382,0.06981671980614669,0.09990267753601074,0.007432834265949389,0.1,5,300,-1,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'n_jobs': -1}",0.9663049484751123,0.9700774130623154,0.9693515495956726,0.9718846475056621,0.96067596849625,0.9676589054270025,0.003928504223889606,15
0.3844050407409668,0.03840005310813739,0.03322901725769043,0.0026902535012930657,0.1,7,50,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'n_jobs': -1}",0.9572668631776993,0.9616222239261148,0.9627153841368175,0.9634170911414653,0.9485258589982916,0.9587094842760777,0.005522322478705307,29
0.6400009155273437,0.02957071818356977,0.049381160736083986,0.0017234245834745266,0.1,7,100,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'n_jobs': -1}",0.9642403356311149,0.9672927595969689,0.9679064966789817,0.9679064966789817,0.9555172789097697,0.9645726734991633,0.004727329943979414,23
1.3801353931427003,0.09197581682057031,0.13395004272460936,0.01730327199358146,0.1,7,200,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'n_jobs': -1}",0.9644664706915358,0.9706129540633304,0.9694348274104627,0.9713078572231993,0.9600155177076668,0.967167525419239,0.004303507761262989,17
1.9524534702301026,0.05839430076610183,0.24396486282348634,0.03251240905180606,0.1,7,300,-1,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'n_jobs': -1}",0.967911571478157,0.9702202772425632,0.9700116176929254,0.9724020566375663,0.9618303144438362,0.9684751674990096,0.0036138139996826912,13
0.4428854465484619,0.04978004289283588,0.03626904487609863,0.005249856798056286,0.1,9,50,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50, 'n_jobs': -1}",0.960134787523219,0.9649007829523897,0.9645290327989957,0.9665686182413127,0.9529824588887936,0.9618231360809422,0.004905537326667481,26
0.7665428638458252,0.034691770400238894,0.059690999984741214,0.008168287106313279,0.1,9,100,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100, 'n_jobs': -1}",0.9641987001910284,0.9702439548226618,0.9679481355863768,0.970154276658274,0.9587362550378955,0.9662562644592473,0.004352992392920429,19
1.5251224040985107,0.171317305334434,0.1927628517150879,0.014035871812338703,0.1,9,200,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200, 'n_jobs': -1}",0.9667572185959541,0.9717493490855456,0.9696607641906014,0.9725030766955198,0.9624491263250243,0.9686239069785291,0.003674339684141713,12
2.503964138031006,0.06010458377377283,0.2789196491241455,0.010264737464822718,0.1,9,300,-1,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1}",0.9686136542395184,0.9722432546464739,0.970939261477712,0.9740907885775594,0.9641806452464035,0.9700135208375334,0.0034186220899451478,5
0.2665696144104004,0.013950384876572786,0.029103708267211915,0.010207035875598748,0.5,3,50,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'n_jobs': -1}",0.9631455760489864,0.9641570647509418,0.9667706583572198,0.9672047896743339,0.954255949828827,0.9631068077320618,0.004683150345953376,25
0.5578075408935547,0.06891270772275326,0.03283514976501465,0.0036813154116420595,0.5,3,100,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'n_jobs': -1}",0.9648175120722164,0.9687148829796794,0.9688757793711633,0.9698628043065085,0.9582186545603262,0.9660979266579789,0.004300270226265189,20
1.018871784210205,0.05863543845638338,0.06214327812194824,0.016875561101247733,0.5,3,200,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'n_jobs': -1}",0.9645676994316968,0.9691491952405333,0.9694942085610212,0.9705228724037613,0.9595395561374924,0.9666547063549011,0.0041043615014872145,18
1.3969462871551515,0.03890140551827747,0.06904664039611816,0.017014928374601255,0.5,3,300,-1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 300, 'n_jobs': -1}",0.9658885940742463,0.9690242889202735,0.9695358474684163,0.9731215058853776,0.962550337728643,0.9680241148153913,0.0035718836488874165,14
0.3726160526275635,0.03687345037452745,0.0324491024017334,0.0035860040119224134,0.5,5,50,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'n_jobs': -1}",0.9650436471326373,0.9679711647782314,0.9691610973018606,0.9707904480912952,0.957332075645939,0.9660596865899927,0.004750918450566709,22
0.5273030281066895,0.030458552743364002,0.04759993553161621,0.0030057515146270754,0.5,5,100,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'n_jobs': -1}",0.9663645417751867,0.9695181944812018,0.9701126377508789,0.9712839605589676,0.9605094128666698,0.9675577494865809,0.0038822220782966346,16
1.3566623687744142,0.033880355965727825,0.09270997047424316,0.016650606820026857,0.5,5,200,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'n_jobs': -1}",0.9668168118960285,0.9711664529243331,0.9700709988434839,0.9707488091839,0.9645912625906161,0.9686788670876723,0.0025529016613693467,11
2.037929058074951,0.07857763258795734,0.16727919578552247,0.019571900725420588,0.5,5,300,-1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 300, 'n_jobs': -1}",0.9680960710984913,0.9715770876050882,0.9713672383737578,0.9699877210286938,0.9638058950798478,0.9689668026371759,0.002863951603259184,10
0.5220835208892822,0.02043264486001799,0.04481692314147949,0.004983481035091549,0.5,7,50,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 50, 'n_jobs': -1}",0.969809642561808,0.9713329946846796,0.9697201453411599,0.97353174053826,0.9624074874176292,0.9693604021087074,0.0037407336351056,8
0.9301766872406005,0.038083292345288206,0.06967339515686036,0.004991850410938566,0.5,7,100,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100, 'n_jobs': -1}",0.9685303833593452,0.9713746301247661,0.9715754329107331,0.9729133113484023,0.9647161793128014,0.9698219874112096,0.0029250323610169986,6
1.7937802791595459,0.0757185469098265,0.1896211624145508,0.018205714115349454,0.5,7,200,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 200, 'n_jobs': -1}",0.9703868190029095,0.9718685356856944,0.9718846475056621,0.9728539301978438,0.9656027582271884,0.9705193381238596,0.002581667798868678,2
2.5758409976959227,0.09248868201236037,0.2588083267211914,0.005957222566921226,0.5,7,300,-1,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 300, 'n_jobs': -1}",0.970119048502402,0.9718269002456079,0.9728716724410071,0.9731808870359361,0.9659121641677826,0.970782134478547,0.0026596244876167046,1
0.5907642841339111,0.06831124424055846,0.04787554740905762,0.0028558808871954147,0.5,9,50,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'n_jobs': -1}",0.9681377065385779,0.9690006113401748,0.9716170718181283,0.9744832809872783,0.9618898869400598,0.969025711524844,0.0042002235175433245,9
1.0281617164611816,0.06273740953380799,0.08873419761657715,0.011672834404881741,0.5,9,100,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'n_jobs': -1}",0.9679711647782314,0.9699704646020435,0.97258635451031,0.9736982961678403,0.964507984775826,0.9697468529668501,0.0032962245983998283,7
1.7423097133636474,0.05612945868611019,0.1342010498046875,0.012267698936072755,0.5,9,200,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 200, 'n_jobs': -1}",0.9689826534801869,0.9711248174842466,0.9735733794456551,0.9732225259433311,0.9638891728946379,0.9701585098496116,0.0035403531880823427,4
1.8270472049713136,0.21659358890041253,0.1574946403503418,0.009877631298261458,0.5,9,300,-1,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 300, 'n_jobs': -1}",0.9679295293381449,0.9712497238045064,0.9742750864503029,0.9736150183530501,0.9647341129016299,0.970360694169527,0.0035853157660862265,3
